"","y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10"
"31424",1,0.492209561,39,1,0.26002805,3564,8,0,0,0,1
"31425",1,0.10559472,36,0,0.382973348,7916,7,0,1,0,0
"31426",1,0.358602427,37,0,0.415850963,3166,9,0,1,0,0
"31427",1,0.497730819,44,0,0.393387816,8075,9,0,0,0,2
"31428",1,0.283543291,49,0,1.282358821,2000,9,0,2,0,2
"31429",1,0.003448038,46,0,1939,5400,10,0,1,0,2
"31430",1,0.002297235,58,0,0.051478409,4700,10,0,0,0,0
"31432",1,0.043665696,36,0,0.284102271,7000,5,0,2,0,0
"31433",1,0.371066182,47,0,0.392768579,12500,13,0,1,0,0
"31435",1,0.950107818,62,0,0.478193748,2590,8,1,0,0,0
"31436",1,0.470682634,38,0,0.447989276,3729,6,0,1,0,2
"31438",1,0.99960008,48,1,1568,0,6,0,0,0,0
"31440",1,0.163630413,60,1,0.118904784,6500,9,0,1,0,0
"31442",1,0.234124158,49,0,0.840031994,5000,12,0,2,0,3
"31443",1,0.596984936,58,0,0.793793321,6347,12,0,2,0,0
"31445",0,0.9999999,39,0,36,5400,0,3,0,0,0
"31447",1,0.011301608,60,0,45,5400,4,0,0,0,0
"31448",1,0.404397069,22,0,0.021924482,820,2,0,0,0,0
"31452",1,0.003847512,32,0,0.894274462,3300,10,0,2,0,1
"31453",1,0.034478621,65,0,1629,5400,7,0,1,0,0
"31456",1,0.171270082,64,0,0.142167382,1863,13,0,0,0,0
"31458",1,0.057700398,39,0,0.05482805,8170,6,0,0,0,1
"31460",1,0.001569423,58,0,343,5400,9,0,0,0,0
"31461",0,0.9999999,58,1,0.173798799,2663,2,0,0,0,1
"31462",1,0.60990745,39,1,0.234301781,3200,4,1,0,0,5
"31463",0,0.9999999,34,0,0,5400,0,1,0,0,1
"31465",1,0.082687051,51,0,1495,0,9,0,2,0,3
"31466",0,0.9999999,51,1,0.261873813,10000,3,2,1,3,3
"31468",1,0.264083564,41,0,0.241960784,10199,16,0,1,0,1
"31469",1,0.097595022,54,0,0.114150868,12500,13,0,0,0,1
"31470",1,0.654244355,46,0,3507,5400,16,0,2,0,2
"31471",0,0.455693038,62,1,0.325146707,4600,4,1,1,0,0
"31475",1,0.192540373,49,0,2689,5400,3,0,1,0,0
"31477",1,0.033402923,37,0,0.591072714,4166,8,0,2,0,0
"31478",1,0.066493039,55,0,1420,5400,7,0,1,0,0
"31479",0,0.9999999,50,2,0.188844731,7296,8,5,0,3,1
"31480",1,0.153496163,48,1,0.203737092,6100,20,0,2,0,0
"31482",1,0.108888996,31,0,0.053611995,2200,7,0,0,0,0
"31483",1,0.016596681,65,0,0.176268525,10188,6,0,3,0,0
"31484",1,0.151934218,50,3,0.207237557,9201,5,0,1,0,0
"31485",1,0.005823187,55,0,0.000342818,5833,3,0,0,0,1
"31486",1,0.108588637,49,0,0.383736014,12333,9,0,2,0,3
"31487",1,0.078467497,39,0,1.031993601,5000,20,0,2,0,1
"31488",1,0.049371661,57,0,0.142086217,15750,7,0,2,0,0
"31490",1,0.022086122,40,0,0.326895606,17500,7,0,1,0,2
"31491",1,0.090422739,52,0,771.5,1,9,0,1,0,0
"31492",1,0.002535624,46,0,0.53323162,10486,13,0,4,0,1
"31495",0,0.778702163,49,1,0.06572457,7500,4,1,0,1,0
"31496",1,0.225145893,56,1,8081,5400,6,0,2,0,3
"31497",1,0.9999999,53,0,0.299666752,3900,8,0,0,0,2
"31498",1,0.596179757,53,0,0.204965839,6000,4,0,0,0,2
"31500",1,0.000196075,44,0,2006,1,6,0,2,0,0
"31502",1,0.602189687,53,1,0.628628344,3513,7,0,1,0,2
"31503",1,0.407307566,41,1,1566,5400,12,0,1,0,4
"31504",1,0.319158806,47,0,0.482529402,5866,14,0,1,0,2
"31505",1,0.049441002,53,0,0.346696157,14467,5,0,3,0,0
"31506",1,0.123134219,54,1,0.249959023,6100,6,0,1,0,0
"31508",1,0.753681935,38,0,0.419363257,3831,6,0,1,0,1
"31509",1,0.193278754,44,1,1.05087593,4166,21,0,2,0,3
"31512",1,0.184168775,47,0,0.285387802,7000,17,0,3,0,1
"31513",1,0.092869868,53,0,0.530244959,6000,11,0,2,0,0
"31514",1,0.138976837,24,0,0.663824604,820,4,0,0,0,0
"31515",1,0.058941059,33,0,0.2013993,2000,4,0,0,0,0
"31516",1,0.774075308,47,2,0.259685079,4000,5,0,0,0,2
"31517",0,0.037910913,46,0,0.458285527,6100,18,0,2,0,1
"31518",1,0.130084703,59,0,270,5400,8,0,0,0,0
"31519",1,0.049790042,53,0,0.356683587,2954,9,0,1,0,2
"31524",0,0.663644149,42,1,0.771683329,3700,7,0,2,0,0
"31526",1,0.771573511,63,0,0.777407054,6293,16,0,2,0,0
"31527",1,0.00999001,28,0,0.08892222,4666,6,0,0,0,0
"31528",1,0.292910425,50,0,0.785728289,5100,20,0,2,0,1
"31529",1,0.030835398,55,0,0.234007833,3063,17,0,1,0,1
"31530",1,0.001907009,60,0,0.271383316,10416,14,0,2,0,0
"31531",1,0.001383381,64,0,1434,5400,9,0,1,0,0
"31532",1,0.9999999,52,0,0.737423185,9600,16,0,3,0,2
"31535",1,0.212861936,57,1,0.245400736,6250,11,0,1,0,0
"31537",1,0.779918006,25,0,4592,5400,17,0,2,0,0
"31540",1,0.193621957,46,1,0.634564375,4900,13,0,1,0,0
"31541",1,0.258859291,41,0,0.365340349,3040,7,0,0,0,2
"31542",1,0.838216178,52,0,0.267323281,11472,8,0,1,0,2
"31544",1,0.062336273,58,0,0.427331606,7719,24,0,3,0,0
"31545",1,0.365431976,48,0,0.707642839,4042,13,0,1,0,0
"31546",1,0.328354554,40,2,0.488727858,3725,7,3,1,1,2
"31547",1,0.354327399,28,0,0.151539384,2500,4,0,0,0,1
"31548",1,0.107701702,29,0,0.488127968,4000,8,0,1,0,0
"31549",1,0.071070404,35,0,1772,1,12,0,1,0,2
"31551",1,0.149015715,59,1,0.089991347,10400,16,0,1,0,2
"31553",1,0.822880448,49,0,0.688655672,6002,8,0,1,0,0
"31555",1,0.742003972,40,1,0.572952087,6469,6,0,1,0,0
"31556",1,0.011045814,47,0,0.295058555,3500,5,0,1,0,2
"31557",1,0.021391863,52,0,0.301131617,13166,8,0,2,0,0
"31558",1,0.044110391,62,0,0.016522423,5083,8,0,0,0,0
"31559",1,0.292492274,32,0,0.121334681,1977,5,0,0,0,1
"31560",1,0.288933809,52,0,0.707063197,4034,9,0,1,0,0
"31561",0,0.710028478,60,1,0.350087159,3441,13,0,1,0,0
"31562",1,0.28932739,40,0,0.376599257,4845,15,0,1,0,1
"31563",1,0.033026026,64,0,0.179468164,9438,12,0,1,0,0
"31564",1,0.669211026,47,0,0.251875973,7062,5,0,1,0,1
"31566",1,0.451766498,30,2,0.322297191,6372,8,0,2,0,0
"31567",1,0.132714112,65,0,0.04924044,1908,3,0,0,0,0
"31568",1,0.880336455,33,0,0.260140926,5250,14,0,0,0,2
"31570",1,0.214719063,52,0,0.379113698,8416,4,0,2,0,2
"31571",1,0.020498975,25,0,0.022732599,8533,2,0,0,0,0
"31572",1,0.225264045,50,0,0.195734281,4500,5,0,0,0,0
"31573",1,0.206419898,44,0,0.209892002,19166,10,0,3,0,0
"31575",1,0.007338024,37,0,0.352729454,5000,14,0,1,0,0
"31576",1,0.21054853,34,0,0.748685729,7798,14,0,7,0,2
"31578",1,0.086601454,62,0,0.197818415,15584,6,0,2,0,0
"31580",1,0.012449378,24,0,7,5400,1,0,0,0,0
"31581",1,0.1966031,62,0,0.555216353,7533,24,0,2,0,0
"31583",0,0.611890029,56,0,0.418179091,6666,18,1,1,0,1
"31585",1,0.216810084,63,0,0.30940967,7300,11,0,1,0,0
"31586",1,0.094201289,27,0,0.232115677,1313,7,0,0,0,0
"31588",0,0.9999999,50,1,758,5400,2,6,0,0,0
"31589",1,0.05954365,52,0,0.284950123,13833,6,0,1,0,0
"31591",0,0.402754915,34,0,0.375403784,4333,12,0,0,0,2
"31592",1,0.063138056,26,0,0.677222899,820,8,0,0,0,1
"31593",0,0.276827003,48,1,0.572063428,9900,14,1,4,0,2
"31595",1,0.033785766,48,0,0.363649202,7080,8,0,2,0,2
"31597",1,0.167183282,30,0,0.102206985,4666,3,0,0,0,0
"31598",1,0.9999999,63,0,0,5400,2,0,0,0,0
"31599",1,0.9999999,61,0,0.221838146,4917,5,0,1,0,0
"31600",1,0.039157309,58,0,1048,5400,4,0,1,0,0
"31601",1,0.164702625,58,0,669,5400,4,0,1,0,0
"31602",1,0.473258213,62,2,411,5400,7,0,0,0,0
"31603",0,0.000965451,48,0,0.96671979,10666,11,0,8,0,3
"31605",1,0.003755914,58,0,2,5400,2,0,0,0,0
"31607",1,0.24289933,53,0,3033,5400,22,0,1,0,0
"31609",1,0.02795105,50,0,0.397978742,5738,8,0,1,0,0
"31611",1,0.020792001,35,0,0.278893426,12000,15,0,2,0,0
"31612",1,0.001011592,54,0,1,5400,9,0,0,0,0
"31613",1,0.002119527,65,0,0.28099703,17170,13,0,3,0,1
"31614",1,0.1000439,37,0,0.42450914,2953,6,0,0,0,0
"31617",1,0.005272248,42,0,0.34805124,11006,8,0,3,0,1
"31619",1,0.064434245,52,0,0.136763944,5790,8,0,1,0,2
"31621",1,0.051675866,50,0,0.061903463,11000,7,0,0,0,5
"31622",0,0.230358092,62,1,1.916779738,2210,16,1,2,0,0
"31626",1,0.9999999,28,1,0.175882745,1500,1,0,0,2,0
"31627",0,0.242613743,43,0,9052,5400,16,0,4,0,0
"31632",1,0.017988689,55,0,0.083783243,5000,16,0,0,0,0
"31633",1,0.121852287,52,0,0.2332705,8487,9,0,1,0,0
"31635",1,0.635425662,46,0,0.497263772,5481,6,0,1,0,1
"31636",1,0.046153057,63,0,0.375913361,7663,6,0,1,0,0
"31637",1,0.120714767,49,0,0.187866253,2900,4,0,0,0,0
"31638",1,0.863359156,41,0,0.652143523,4291,13,0,2,0,2
"31639",1,0.030801233,44,0,1126,5400,8,0,0,0,0
"31640",1,0.627992089,53,1,0.346434118,8370,10,0,1,0,1
"31641",1,0.054018778,48,0,0.233233979,8051,7,0,1,0,0
"31642",1,0.02239225,63,0,0.196015936,3764,9,0,1,0,1
"31644",1,0.099690851,58,1,0.444796163,10424,12,1,2,0,2
"31645",1,0.041955089,63,0,0.259480704,23916,16,0,3,0,0
"31648",1,0.13829768,52,0,4245,5400,10,0,3,0,0
"31649",1,0.008350896,61,0,2190,5400,11,0,3,0,1
"31650",1,0.093059436,49,0,7219,5400,18,0,3,0,2
"31651",1,0.079021829,50,0,0.377088987,7000,13,0,3,0,2
"31655",1,0.846731584,54,0,0.493640509,8333,11,0,1,0,2
"31657",1,0.054458594,54,0,0.163347267,12200,14,0,1,0,1
"31658",1,0.9999999,44,0,0.242119178,9833,8,0,2,0,3
"31659",1,0.437883939,35,0,0.122728831,8750,8,0,0,0,3
"31661",1,0.9999999,39,1,0.391462307,1100,2,2,0,0,0
"31662",1,0.184932166,50,1,0.065213908,6240,9,0,0,0,3
"31666",1,0.246284021,34,0,0.564692675,7125,8,0,2,0,2
"31668",1,0.169746827,57,0,0.117068254,20833,39,0,2,0,0
"31669",1,0.152694449,32,0,0.012921089,6500,4,0,0,0,0
"31671",1,0.324890931,32,3,1422,5400,11,0,0,0,0
"31673",1,0.025830151,28,0,0.060505489,7833,4,0,0,0,0
"31674",1,0.994333806,60,0,0.257150791,3600,6,0,0,0,0
"31675",1,0.0569592,49,0,0.008849558,2033,2,0,0,0,2
"31678",1,0.9999999,50,0,0,5400,1,0,0,0,0
"31681",1,0.293327478,59,0,0.740503798,2500,4,0,0,0,0
"31682",1,0.9999999,34,0,3094,5400,1,0,1,0,0
"31683",1,0.069203714,54,0,0.229209155,8825,11,0,2,0,2
"31685",1,0.975300617,45,0,0.172093399,12376,11,0,0,0,0
"31687",0,0.513945853,57,0,0.538973051,20000,27,0,4,0,0
"31688",0,0.369468369,48,2,377,5400,6,0,0,1,0
"31689",1,0.9999999,25,1,0.145441562,4200,1,0,0,0,0
"31693",1,0.258285028,65,0,0.343437525,12700,11,0,2,1,2
"31697",1,0.014179254,56,0,2117,5400,9,0,1,0,0
"31699",1,0.023569745,52,0,0.056616195,6075,2,0,0,0,2
"31700",1,0.010520586,54,0,1.242014966,5478,15,0,4,0,2
"31701",1,0.029328085,62,0,0.293610643,5336,13,0,2,0,0
"31703",1,0.618984135,34,2,0.389049786,7250,5,0,2,1,0
"31705",1,0.9999999,60,0,0.115722508,3300,4,0,0,0,0
"31708",1,0.194436689,55,0,0.183471455,4343,7,0,1,0,1
"31709",1,0.45262793,51,0,0.492063492,8000,7,0,1,0,0
"31710",1,0.235288696,61,0,0.407274468,4178,7,0,2,0,0
"31711",1,0.455845248,35,0,0.239617512,10666,8,0,2,0,2
"31712",1,0.419183233,57,0,0.323486565,12355,7,0,1,0,0
"31714",1,0.074261883,49,0,0.24943187,11000,5,0,2,0,2
"31715",1,0.07253419,62,0,0.221355729,5000,9,0,0,0,1
"31716",1,0.044762344,25,0,0.0019996,5000,3,0,0,0,0
"31719",0,0.909660323,37,0,0.130504661,3110,4,0,0,0,1
"31720",1,0.9999999,41,0,3.495207668,625,3,0,2,0,0
"31721",1,0.812747344,28,0,0.124903861,6500,6,0,0,0,1
"31722",1,0.961673054,43,0,0.576656261,5765,9,0,1,1,0
"31724",1,0.078563095,62,0,0.277581745,4250,9,0,1,0,0
"31726",1,0.303138246,50,0,0.397145714,11000,16,0,3,0,0
"31727",0,0.97729006,53,0,0.423527789,7250,5,0,2,0,4
"31729",1,0.039038438,27,0,1401,5400,9,0,1,0,0
"31730",1,0.160367926,56,0,831,5400,7,0,1,0,1
"31731",1,0.519800077,35,1,0.618531664,5352,8,0,2,0,3
"31732",1,0.083997066,36,0,0.424715057,5000,15,0,2,0,2
"31733",1,0.424628769,43,1,0.370406105,11400,11,0,5,0,1
"31734",1,0.074689966,53,0,0.201820377,10766,8,0,1,0,2
"31736",1,0.029668988,65,0,26,5400,4,0,0,0,0
"31738",1,0.9999999,65,0,0.042275173,1300,2,0,0,0,0
"31740",1,0.418651375,58,0,0.364530838,4166,6,0,1,0,1
"31744",1,0.235479759,41,0,0.304126522,5500,10,0,2,0,2
"31745",0,0.9999999,26,1,0.291758762,3166,3,4,1,1,0
"31746",1,0.516041773,39,0,0.837027162,6000,16,0,3,1,1
"31748",1,0.733579506,29,0,776.5,1,9,0,1,0,0
"31749",1,0.04773593,38,0,0.257905138,7083,10,0,1,0,0
"31753",1,0.98971502,30,2,0.451526513,5600,8,0,1,0,2
"31755",1,0.032931836,64,0,0.145427002,5280,11,0,0,0,0
"31756",1,0.02307339,61,0,2201,5400,14,0,2,0,0
"31757",1,0.141266306,47,0,0.221635544,7764,4,0,1,0,1
"31758",0,0.88384755,45,0,28,5400,2,0,0,0,3
"31759",1,0.032136382,53,0,0.011699415,6666,11,0,0,0,0
"31760",1,0.046808707,43,0,0.260433071,10159,10,0,2,0,2
"31761",1,0.9999999,31,0,0.104889374,3660,4,0,0,0,1
"31763",1,0.226754649,38,0,0.261435929,3300,4,0,0,0,0
"31764",1,0.233238606,48,0,0.343349536,9051,8,0,2,0,1
"31765",1,0.028062567,32,0,39,0,5,0,0,0,0
"31766",1,0.040324885,33,0,0.0690213,7417,8,0,0,0,0
"31767",1,0.286361545,44,0,0.246318065,7400,6,0,0,0,3
"31769",1,0.005531797,44,0,0.133798066,4446,10,0,0,0,2
"31770",1,0.053695711,59,0,0.071827226,4120,9,0,1,0,1
"31771",1,0.00019996,43,1,1821,5400,7,0,2,0,0
"31772",1,0.534949046,49,0,0.725689405,6200,12,0,2,0,4
"31773",1,0.014163808,52,0,0.217463756,6000,9,0,1,0,1
"31776",1,0.000549724,61,0,0.391703283,7737,10,0,1,0,0
"31777",1,0.480988469,49,0,0.302861351,9505,14,0,1,0,3
"31778",1,0.508229503,40,0,0.226260791,2200,3,0,0,0,0
"31779",0,0.443164529,23,0,0.074299635,820,3,0,0,0,0
"31781",1,0.06719552,61,0,0.288229151,6702,9,0,1,0,0
"31782",1,0.12038977,64,0,0.292123085,22000,24,0,2,0,0
"31783",1,0.9999999,50,0,396,5400,3,0,0,0,0
"31784",1,0.944449382,41,0,0.672443674,7500,6,0,2,0,2
"31785",1,0.016260163,49,0,0.120864662,5319,7,0,0,0,0
"31786",1,0.616067812,38,0,0.240069686,2869,8,0,0,2,1
"31787",1,0.158448052,47,0,0.418161896,7300,17,0,3,0,1
"31788",1,0.9999999,32,0,0.129181084,2600,5,0,0,0,3
"31790",1,0.027271039,35,1,0.138914378,14166,10,0,1,0,1
"31791",1,0.81819462,39,0,0.648905411,2420,10,0,1,0,1
"31792",1,0.26285444,53,0,4928,5400,6,0,1,0,3
"31793",1,0.034491246,49,0,1369,5400,7,0,1,0,0
"31794",1,0.238615058,47,0,171,5400,3,0,0,0,0
"31795",1,0.854559384,63,0,0.548901054,12238,12,0,2,0,0
"31796",1,0.202192971,34,3,0.498984678,5416,14,0,1,0,3
"31798",1,0.414933258,32,0,0.238982281,2200,4,0,0,0,1
"31800",1,0.057091074,64,1,0.17970145,14000,6,0,1,0,1
"31801",1,0.999907758,43,0,1992,5400,2,0,1,0,0
"31802",1,0.418223111,43,3,2.007466814,3615,13,0,2,3,1
"31804",1,0.116917033,46,0,0.13073434,17416,5,0,1,0,4
"31805",1,0.07490218,57,0,0.274523641,5667,12,0,0,0,0
"31806",1,0.031542753,44,0,0.384803377,4500,7,0,1,0,0
"31807",1,0.761145036,65,0,0.783554111,4000,6,0,1,0,1
"31808",1,0.772516798,42,1,0.708008398,6667,11,0,2,0,2
"31810",1,0.553172151,31,1,0.399709302,1375,2,0,0,0,1
"31811",1,0.792097999,57,1,0.618884365,14000,18,0,2,0,3
"31812",1,0.284715285,24,1,127,0,7,0,0,0,0
"31813",0,0.9999999,33,0,1.030692363,1400,4,2,2,1,0
"31814",0,0.698147602,58,0,0.407600471,5946,11,0,1,0,1
"31816",1,0.9999999,30,1,0,2232,0,1,0,0,0
"31817",1,0.344242047,52,0,0.49032212,14000,9,0,1,0,0
"31819",1,0.925515448,54,2,0.282474523,6966,7,0,0,5,0
"31821",1,0.9999999,35,1,78,5400,3,0,0,0,0
"31822",1,0.520273986,33,0,0.626580418,3400,7,0,2,0,0
"31823",0,0.592385486,55,0,0.497557213,11666,6,1,2,0,4
"31825",1,0.573713143,36,0,0.266592613,3600,3,0,0,0,1
"31826",1,0.028149296,41,0,1.232444336,4086,7,0,3,0,0
"31830",1,0.029298535,61,0,1160,5400,4,0,1,0,0
"31831",1,0.022895238,51,0,0.323938297,5250,15,0,1,0,0
"31832",1,0.081686933,55,0,1.025374856,2600,11,0,1,0,0
"31834",1,0.033465179,35,0,0.76566249,3750,3,0,1,0,0
"31835",1,0.01160135,51,0,0.027099458,50000,19,0,1,0,0
"31839",0,0.864872442,43,5,4210,5400,12,0,2,1,0
"31840",1,0.046949218,56,0,0.183402706,11531,9,0,1,0,2
"31841",1,0.031353675,46,0,0.352594464,9500,13,0,3,0,2
"31843",1,0.028245967,63,0,0.110179061,6198,5,0,1,0,4
"31846",1,0.9999999,53,1,0.095825115,6083,1,2,0,0,0
"31847",1,0.190192392,49,0,385,5400,6,0,1,0,0
"31848",0,0.814558059,48,2,0.800799467,1500,3,3,0,0,0
"31849",1,0.13739313,50,0,809,5400,5,0,0,0,0
"31850",0,0.9999999,29,0,0,2240,1,0,0,0,0
"31851",1,0.659217262,51,2,0.523377213,11014,18,0,2,0,5
"31852",1,0.039078954,47,0,3609,5400,16,0,3,0,0
"31853",1,0.005440483,57,0,0.238251678,7000,14,0,2,0,1
"31854",1,0.9999999,53,0,0.365244137,2600,2,0,0,0,2
"31856",1,0.756769729,38,0,0.693017533,3250,5,0,1,0,1
"31857",1,0.01281434,49,0,264.5,1,7,0,0,0,0
"31858",0,0.966295759,41,1,0.112338858,3800,4,4,0,1,3
"31859",1,0.802443111,47,3,0.318826778,10500,7,0,1,0,1
"31860",1,0.08485025,63,0,0.013596374,3750,5,0,0,0,0
"31861",1,0.026212956,36,0,0.143434646,6678,5,0,0,0,2
"31862",1,0.688573843,52,0,0.755133871,3846,15,0,3,0,0
"31864",1,0.159230598,48,0,0.273396257,6250,8,0,1,0,1
"31868",1,0.664335664,27,0,0.116836961,2250,2,0,0,0,1
"31869",1,0.942851429,38,0,6624,5400,6,0,3,0,0
"31870",1,0.019153064,63,0,0.219169593,4840,13,0,1,0,2
"31871",1,0.758933036,57,0,5479,5400,7,0,1,0,3
"31873",1,0.829268293,32,1,0.384204211,9166,13,0,1,0,2
"31874",1,0.9999999,60,0,0.311211099,8000,8,0,1,0,0
"31876",1,0.048761888,55,0,0.189975464,5705,9,0,2,0,1
"31879",1,0.02845633,53,1,0.278187566,11387,9,0,2,0,3
"31881",1,0.301486296,64,1,0.318468153,10000,13,0,1,0,1
"31883",1,0.114672795,54,1,0.273011269,8962,5,0,1,0,0
"31884",1,0.9999999,26,0,18.62376238,100,2,0,1,0,0
"31885",1,0.825458313,65,0,0.952698201,1500,5,0,1,0,0
"31886",1,0.068537786,32,0,0.19103111,9610,7,0,1,0,0
"31888",0,0.9999999,32,2,0.307128581,1500,1,1,0,0,3
"31889",0,0.784431138,36,2,0.520741732,5230,3,2,1,0,0
"31891",1,0.353150834,33,0,0.102341489,3800,3,0,0,0,0
"31894",1,0.753437422,31,0,0.274467734,12117,7,0,3,0,2
"31895",0,0.943821844,39,0,0.972237646,1800,6,1,1,0,1
"31896",1,0.127134961,30,0,0.601654032,1450,7,0,0,0,2
"31897",1,0.009210375,47,0,3321,5400,14,0,2,0,0
"31899",1,0.434429213,49,0,0.501253133,1595,6,0,0,0,0
"31900",1,0.016555768,39,0,0.00909909,10000,10,0,0,0,0
"31902",0,0.967919352,39,1,4373,5400,13,0,2,2,0
"31903",0,0.090149223,46,0,0.832866853,2500,15,0,2,0,0
"31906",1,0.051615892,49,2,0.848384476,16000,23,0,9,0,4
"31908",1,0.0414633,54,0,6461,5400,13,0,3,0,0
"31909",1,0.841698396,40,0,0.438228993,4200,16,0,0,0,1
"31911",1,0.160418657,45,3,0.392627663,8870,16,0,1,0,1
"31912",1,0.085938649,53,0,0.620806142,13024,14,0,5,0,2
"31913",1,0.545077152,45,0,0.284971503,10000,10,0,2,0,1
"31915",1,0.098651771,48,0,85,5400,2,0,0,0,0
"31916",1,0.169789767,53,0,0.197975253,2666,7,0,0,0,0
"31917",1,0.012126052,56,0,0.116711671,6665,13,0,1,0,0
"31919",1,0.01621826,49,0,0.262679513,5500,11,0,1,0,2
"31921",1,0.055095589,61,0,0.068077649,7417,5,0,1,0,0
"31922",1,0.555584736,54,0,0.251981506,9083,8,0,2,0,0
"31923",1,0.028172688,49,0,0.358764868,8322,4,0,2,0,0
"31924",1,0.031393579,62,0,1663,1,12,0,3,0,0
"31925",1,0.9999999,52,0,0.378046579,5538,4,0,2,0,0
"31926",1,0.202562857,45,0,2255,5400,22,0,2,0,0
"31928",1,0.007222918,58,0,1846,5400,10,0,2,0,0
"31930",1,0.010226808,49,0,3516,5400,11,0,2,0,3
"31931",1,0.008280491,39,0,0.43772242,5900,14,0,2,0,0
"31934",1,0.958910585,54,0,0.641915442,6598,11,0,2,0,0
"31936",1,0.401963468,54,1,0.224667584,8723,11,0,1,0,2
"31937",1,0.429959052,46,1,1435,5400,3,0,1,0,0
"31938",1,0.582697981,61,1,0.409380113,5500,12,0,1,0,0
"31940",1,0.710013488,43,0,0.516216953,3668,4,0,2,0,1
"31941",1,0.9999999,63,0,72,5400,1,0,0,0,0
"31944",1,0.065054146,50,0,0.6182562,3910,8,0,1,0,1
"31945",1,0.438677821,55,0,3.920918367,783,14,0,2,0,1
"31946",1,0.206140996,54,0,214,5400,7,0,0,0,0
"31948",1,0.24393453,42,1,0.190687614,8783,9,0,1,0,3
"31950",1,0.363150265,57,1,1.635711439,2508,20,0,1,0,0
"31952",1,0.005512173,28,1,0.203389831,6666,8,0,0,0,0
"31953",1,0.000256405,53,0,0.334590333,5833,15,0,2,0,1
"31958",1,0.712316668,58,0,0.884836141,5400,16,0,2,0,0
"31959",1,0.791840983,48,1,6103,5400,7,0,1,0,0
"31960",0,0.9999999,64,0,0,1917,0,0,0,0,0
"31961",1,0.008850866,44,0,0.00188566,11666,7,0,0,0,4
"31962",1,0.689241898,30,0,0.445702865,1500,6,0,0,0,0
"31965",1,0.8228958,45,0,1.567146283,833,14,0,0,0,1
"31966",1,0.747508306,23,2,0.188632105,1600,2,1,0,0,0
"31967",1,0.9999999,57,1,0.015856237,1891,1,0,0,0,0
"31968",1,0.988023952,27,0,0.71503268,764,4,1,0,1,0
"31972",1,0.456165399,52,0,0.407129649,9733,23,0,1,0,0
"31973",1,0.002158662,63,0,0.297036773,2800,5,0,0,0,0
"31974",0,0.503012434,50,3,0.071447614,3750,11,0,0,0,0
"31975",1,0.380974602,54,0,0.33120438,6575,6,0,1,0,1
"31976",1,0.265879834,54,0,0.257131256,9850,9,0,2,0,0
"31977",1,0.9999999,44,0,905,5400,6,0,1,0,0
"31978",1,0.03848729,24,0,52,0,7,0,0,0,0
"31979",0,0.641697878,46,2,0.102651459,6750,2,0,0,0,1
"31981",1,0.196173733,55,0,56,5400,1,0,0,0,0
"31982",1,0.767032791,54,1,0.438328466,4450,17,0,0,0,1
"31983",1,0.057470025,46,0,0.319743422,9197,11,0,2,0,2
"31984",1,0.132124848,62,0,0.217662338,3849,7,0,1,0,2
"31986",1,0.031677962,32,0,0.526604069,3833,21,0,2,0,1
"31988",1,0.892124189,29,0,0.152390641,4914,4,0,0,0,1
"31989",1,0.035721468,56,0,0.233259569,12200,14,0,1,0,1
"31990",1,0.068768655,32,0,0.197465681,20833,17,0,2,0,4
"31992",1,0.930373236,38,0,0.288575042,4743,7,0,0,0,1
"31993",1,0.030933616,58,0,0.008618128,3364,2,0,0,0,0
"31995",1,0.133693994,55,0,0.139332514,9767,6,0,1,0,2
"31996",0,0.005193437,48,2,0.461733713,13000,14,9,1,2,2
"31997",1,0.529319618,27,0,0.140700809,7419,15,0,0,0,0
"31999",1,0.106327079,54,0,0.227616762,5416,11,0,1,0,0
"32000",1,0.091338323,56,0,0.162925475,12250,6,0,1,0,1
"32001",1,0.525849757,45,0,0.5476221,7800,9,0,2,0,2
"32002",1,0.354721916,57,0,6659,5400,28,0,2,0,0
"32003",1,0.594336107,63,0,0.124127523,5300,9,0,0,0,0
"32004",1,0.013784896,40,0,0.386461354,10000,7,0,2,0,3
"32005",1,0.083573392,30,0,3480,5400,12,0,2,0,0
"32008",1,0.065051942,43,0,0.005832361,6000,2,0,0,0,0
"32010",0,0.717487499,37,2,0.734308461,5400,12,0,2,0,3
"32011",1,0.011524655,48,0,0.164686507,8500,4,0,1,0,1
"32012",1,0.019712331,65,0,0.351960893,9000,31,0,2,0,0
"32014",1,0.9999999,32,0,0.135731415,4169,6,0,1,0,0
"32015",1,0.238220222,46,0,0.152889539,4100,2,0,0,0,0
"32016",1,0.088171799,36,0,0.165944685,3000,4,0,0,0,2
"32019",1,0.256975821,59,0,0.384508884,13000,18,0,2,0,0
"32020",1,0.9999999,30,2,0.014025664,3350,2,0,0,0,0
"32021",1,0.025478636,54,0,0.436831454,3458,18,0,2,0,0
"32022",0,0.93675288,28,0,0.037603734,3855,3,0,0,0,1
"32023",1,0.586109599,49,0,0.11123262,6400,4,0,0,0,0
"32024",1,0.028898555,35,0,0.002450274,6937,1,0,0,0,1
"32026",0,0.950585547,41,2,0.32111476,11266,6,1,1,0,0
"32027",1,0.003402541,44,0,1162,5400,5,0,1,0,0
"32028",1,0.796597061,53,1,0.293059126,3500,8,0,0,0,0
"32029",1,0.9999999,58,0,0.006856863,8166,2,0,0,0,0
